order_id,customer_id,product_id,order_date,quantity,price,revenue,city
O01629,C0053,P31,2024-11-09,1,1019.0,1019.0,Chennai
O01630,C0262,P15,2024-04-27,2,1572.0,3144.0,Ahmedabad
O01631,C0004,P49,2024-03-01,1,229.0,229.0,Mumbai
O01632,C0109,P61,2024-11-06,1,223.0,223.0,Mumbai
O01633,C0331,P27,2024-12-28,1,551.0,551.0,Mumbai
O01634,C0375,P29,2024-11-20,1,1019.0,1019.0,Ahmedabad
O01635,C0235,P25,2024-05-06,1,891.0,891.0,Mumbai
O01636,C0286,P23,2024-08-02,1,891.0,891.0,Ahmedabad
O01637,C0162,P50,2024-02-19,1,176.0,176.0,Chennai
O01638,C0413,P59,2024-02-28,1,129.0,129.0,Pune
O01639,C0264,P60,2024-12-11,1,276.0,276.0,Chennai
O01640,C0337,P38,2024-09-24,1,755.0,755.0,Delhi
O01641,C0002,P14,2024-10-29,2,973.0,1946.0,Bengaluru
O01642,C0004,P11,2024-10-16,2,973.0,1946.0,Mumbai
O01643,C0136,P24,2024-08-09,1,755.0,755.0,Chennai
O01644,C0252,P7,2024-11-26,1,811.0,811.0,Chennai
O01645,C0057,P37,2024-11-23,1,1075.0,1075.0,Pune
O01646,C0410,P13,2024-01-19,1,747.0,747.0,Delhi
O01647,C0480,P27,2024-07-29,2,551.0,1102.0,Hyderabad
O01648,C0101,P38,2024-01-01,1,755.0,755.0,Chennai
O01649,C0025,P23,2024-06-16,1,891.0,891.0,Delhi
O01650,C0019,P49,2024-08-26,2,229.0,458.0,Hyderabad
O01651,C0351,P46,2024-07-07,1,849.0,849.0,Chennai
O01652,C0438,P20,2024-02-04,1,820.0,820.0,Pune
O01653,C0342,P46,2024-11-25,1,849.0,849.0,Bengaluru
O01654,C0210,P45,2024-03-03,1,466.0,466.0,Hyderabad
O01655,C0019,P1,2024-10-27,2,905.0,1810.0,Hyderabad
O01656,C0088,P19,2024-10-05,1,891.0,891.0,Bengaluru
O01657,C0163,P53,2024-07-30,1,212.0,212.0,Ahmedabad
O01658,C0164,P27,2024-02-27,1,551.0,551.0,Chennai
O01659,C0384,P50,2024-11-20,1,176.0,176.0,Delhi
O01660,C0160,P36,2024-02-24,1,891.0,891.0,Delhi
O01661,C0111,P24,2024-11-09,1,755.0,755.0,Chennai
O01662,C0275,P11,2024-06-04,2,973.0,1946.0,Delhi
O01663,C0467,P12,2024-02-12,1,849.0,849.0,Delhi
O01664,C0243,P24,2024-04-12,1,755.0,755.0,Bengaluru
O01665,C0428,P46,2024-09-30,1,849.0,849.0,Ahmedabad
O01666,C0225,P28,2024-05-06,2,471.0,942.0,Bengaluru
O01667,C0185,P21,2024-05-11,1,466.0,466.0,Pune
O01668,C0009,P17,2024-12-15,1,849.0,849.0,Delhi
O01669,C0488,P46,2024-12-13,1,849.0,849.0,Delhi
O01670,C0155,P59,2024-03-24,2,129.0,258.0,Mumbai
O01671,C0075,P3,2024-10-02,1,1019.0,1019.0,Mumbai
O01672,C0189,P31,2024-07-13,1,1019.0,1019.0,Ahmedabad
O01673,C0141,P36,2024-09-01,1,891.0,891.0,Pune
O01674,C0477,P43,2024-10-11,1,806.0,806.0,Chennai
O01675,C0425,P60,2024-12-12,1,276.0,276.0,Mumbai
O01676,C0254,P25,2024-06-15,1,891.0,891.0,Chennai
O01677,C0136,P15,2024-08-12,1,1572.0,1572.0,Chennai
O01678,C0074,P43,2024-09-05,2,806.0,1612.0,Bengaluru
O01679,C0264,P50,2024-02-08,1,176.0,176.0,Chennai
O01680,C0123,P26,2024-11-23,1,373.0,373.0,Chennai
O01681,C0236,P48,2024-02-24,2,235.0,470.0,Mumbai
O01682,C0357,P10,2024-03-28,2,1019.0,2038.0,Bengaluru
O01683,C0497,P34,2024-09-14,1,973.0,973.0,Ahmedabad
O01684,C0267,P51,2024-05-16,1,176.0,176.0,Chennai
O01685,C0150,P30,2024-08-23,1,849.0,849.0,Hyderabad
O01686,C0210,P59,2024-10-18,1,129.0,129.0,Hyderabad
O01687,C0468,P23,2024-06-11,2,891.0,1782.0,Chennai
O01688,C0226,P43,2024-04-11,2,806.0,1612.0,Pune
O01689,C0376,P24,2024-05-08,2,755.0,1510.0,Hyderabad
O01690,C0460,P11,2024-02-09,2,973.0,1946.0,Delhi
O01691,C0412,P22,2024-11-15,2,871.0,1742.0,Ahmedabad
O01692,C0028,P57,2024-07-17,2,165.0,330.0,Hyderabad
O01693,C0128,P8,2024-07-13,2,925.0,1850.0,Hyderabad
O01694,C0320,P51,2024-02-24,2,176.0,352.0,Hyderabad
O01695,C0077,P9,2024-09-14,1,973.0,973.0,Ahmedabad
O01696,C0226,P50,2024-09-11,2,176.0,352.0,Pune
O01697,C0382,P11,2024-10-12,2,973.0,1946.0,Chennai
O01698,C0226,P46,2024-07-07,1,849.0,849.0,Pune
O01699,C0375,P35,2024-12-21,1,849.0,849.0,Ahmedabad
O01700,C0212,P49,2024-09-16,2,229.0,458.0,Bengaluru
O01701,C0496,P57,2024-09-11,1,165.0,165.0,Pune
O01702,C0071,P1,2024-09-06,1,905.0,905.0,Mumbai
O01703,C0085,P38,2024-04-22,1,755.0,755.0,Ahmedabad
O01704,C0326,P62,2024-10-17,1,129.0,129.0,Pune
O01705,C0218,P61,2024-06-19,1,223.0,223.0,Delhi
O01706,C0407,P22,2024-02-24,1,871.0,871.0,Mumbai
O01707,C0216,P3,2024-11-28,1,1019.0,1019.0,Delhi
O01708,C0456,P7,2024-05-04,1,811.0,811.0,Chennai
O01709,C0391,P44,2024-07-14,1,764.0,764.0,Pune
O01710,C0325,P20,2024-06-10,1,820.0,820.0,Hyderabad
O01711,C0332,P10,2024-07-01,2,1019.0,2038.0,Chennai
O01712,C0062,P35,2024-06-13,1,849.0,849.0,Pune
O01713,C0369,P48,2024-12-19,1,235.0,235.0,Hyderabad
O01714,C0180,P54,2024-02-15,1,235.0,235.0,Mumbai
O01715,C0373,P23,2024-01-15,1,891.0,891.0,Delhi
O01716,C0474,P38,2024-01-14,1,755.0,755.0,Delhi
O01717,C0204,P32,2024-06-17,2,871.0,1742.0,Bengaluru
O01718,C0261,P17,2024-12-21,1,849.0,849.0,Bengaluru
O01719,C0313,P2,2024-11-12,1,806.0,806.0,Hyderabad
O01720,C0437,P22,2024-09-30,2,871.0,1742.0,Pune
O01721,C0433,P13,2024-11-23,1,747.0,747.0,Bengaluru
O01722,C0211,P1,2024-01-15,2,905.0,1810.0,Pune
O01723,C0144,P36,2024-05-18,2,891.0,1782.0,Ahmedabad
O01724,C0156,P49,2024-04-12,1,229.0,229.0,Pune
O01725,C0154,P41,2024-08-26,1,820.0,820.0,Chennai
O01726,C0492,P11,2024-12-10,1,973.0,973.0,Pune
O01727,C0021,P38,2024-07-31,1,755.0,755.0,Mumbai
O01728,C0001,P52,2024-04-08,2,229.0,458.0,Pune
O01729,C0412,P4,2024-12-04,1,403.0,403.0,Ahmedabad
O01730,C0110,P55,2024-01-29,1,129.0,129.0,Chennai
O01731,C0349,P38,2024-04-10,1,755.0,755.0,Mumbai
O01732,C0153,P45,2024-09-10,2,466.0,932.0,Mumbai
O01733,C0145,P30,2024-04-29,1,849.0,849.0,Delhi
O01734,C0247,P8,2024-10-27,1,925.0,925.0,Pune
O01735,C0470,P59,2024-04-19,1,129.0,129.0,Delhi
O01736,C0263,P24,2024-08-17,1,755.0,755.0,Chennai
O01737,C0468,P42,2024-01-27,2,973.0,1946.0,Chennai
O01738,C0306,P11,2024-06-18,1,973.0,973.0,Chennai
O01739,C0344,P5,2024-04-23,1,755.0,755.0,Delhi
O01740,C0276,P43,2024-09-15,1,806.0,806.0,Delhi
O01741,C0199,P45,2024-02-12,1,466.0,466.0,Delhi
O01742,C0487,P32,2024-02-29,1,871.0,871.0,Hyderabad
O01743,C0381,P23,2024-11-18,1,891.0,891.0,Mumbai
O01744,C0444,P31,2024-08-02,2,1019.0,2038.0,Mumbai
O01745,C0002,P53,2024-08-05,1,212.0,212.0,Bengaluru
O01746,C0342,P16,2024-12-31,1,726.0,726.0,Bengaluru
O01747,C0061,P4,2024-06-09,1,403.0,403.0,Pune
O01748,C0010,P59,2024-05-09,1,129.0,129.0,Chennai
O01749,C0054,P34,2024-01-29,1,973.0,973.0,Pune
O01750,C0419,P36,2024-10-22,1,891.0,891.0,Ahmedabad
O01751,C0361,P17,2024-12-23,1,849.0,849.0,Hyderabad
O01752,C0431,P20,2024-03-28,1,820.0,820.0,Chennai
O01753,C0395,P1,2024-11-05,1,905.0,905.0,Hyderabad
O01754,C0082,P2,2024-05-03,1,806.0,806.0,Bengaluru
O01755,C0229,P24,2024-12-31,1,755.0,755.0,Ahmedabad
O01756,C0327,P5,2024-05-13,1,755.0,755.0,Bengaluru
O01757,C0053,P29,2024-02-01,1,1019.0,1019.0,Chennai
O01758,C0045,P9,2024-05-31,1,973.0,973.0,Hyderabad
O01759,C0283,P41,2024-10-15,1,820.0,820.0,Ahmedabad
O01760,C0359,P28,2024-01-02,1,471.0,471.0,Ahmedabad
O01761,C0315,P16,2024-09-23,1,726.0,726.0,Pune
O01762,C0229,P27,2024-09-04,1,551.0,551.0,Ahmedabad
O01763,C0168,P61,2024-06-02,1,223.0,223.0,Chennai
O01764,C0236,P56,2024-12-01,1,165.0,165.0,Mumbai
O01765,C0171,P43,2024-09-06,1,806.0,806.0,Ahmedabad
O01766,C0218,P29,2024-09-24,2,1019.0,2038.0,Delhi
O01767,C0075,P36,2024-07-19,1,891.0,891.0,Mumbai
O01768,C0374,P3,2024-06-26,1,1019.0,1019.0,Bengaluru
O01769,C0400,P22,2024-06-04,2,871.0,1742.0,Hyderabad
O01770,C0202,P50,2024-12-06,1,176.0,176.0,Delhi
O01771,C0093,P57,2024-02-10,2,165.0,330.0,Delhi
O01772,C0464,P5,2024-07-02,2,755.0,1510.0,Chennai
O01773,C0065,P35,2024-03-18,2,849.0,1698.0,Mumbai
O01774,C0206,P17,2024-04-02,1,849.0,849.0,Delhi
O01775,C0425,P37,2024-04-18,1,1075.0,1075.0,Mumbai
O01776,C0084,P60,2024-06-01,1,276.0,276.0,Chennai
O01777,C0048,P19,2024-11-13,1,891.0,891.0,Bengaluru
O01778,C0218,P8,2024-11-09,1,925.0,925.0,Delhi
O01779,C0487,P50,2024-07-21,2,176.0,352.0,Hyderabad
O01780,C0415,P16,2024-11-06,1,726.0,726.0,Delhi
O01781,C0291,P23,2024-06-18,2,891.0,1782.0,Delhi
O01782,C0200,P28,2024-08-25,1,471.0,471.0,Bengaluru
O01783,C0236,P61,2024-11-23,2,223.0,446.0,Mumbai
O01784,C0033,P40,2024-04-21,1,891.0,891.0,Pune
O01785,C0451,P6,2024-02-03,1,866.0,866.0,Delhi
O01786,C0268,P24,2024-04-03,1,755.0,755.0,Bengaluru
O01787,C0185,P6,2024-06-24,1,866.0,866.0,Pune
O01788,C0311,P44,2024-06-14,1,764.0,764.0,Bengaluru
O01789,C0237,P28,2024-01-13,1,471.0,471.0,Hyderabad
O01790,C0305,P19,2024-03-08,1,891.0,891.0,Mumbai
O01791,C0289,P61,2024-10-02,1,223.0,223.0,Bengaluru
O01792,C0216,P6,2024-10-19,2,866.0,1732.0,Delhi
O01793,C0158,P6,2024-03-28,1,866.0,866.0,Pune
O01794,C0079,P51,2024-02-17,1,176.0,176.0,Hyderabad
O01795,C0401,P9,2024-05-20,1,973.0,973.0,Bengaluru
O01796,C0051,P30,2024-06-12,1,849.0,849.0,Chennai
O01797,C0439,P9,2024-05-05,1,973.0,973.0,Mumbai
O01798,C0093,P29,2024-10-02,1,1019.0,1019.0,Delhi
O01799,C0181,P21,2024-12-18,2,466.0,932.0,Hyderabad
O01800,C0203,P15,2024-09-17,1,1572.0,1572.0,Bengaluru
O01801,C0224,P10,2024-07-02,1,1019.0,1019.0,Pune
O01802,C0064,P30,2024-03-23,1,849.0,849.0,Ahmedabad
O01803,C0106,P21,2024-04-04,1,466.0,466.0,Pune
O01804,C0421,P35,2024-08-28,1,849.0,849.0,Chennai
O01805,C0224,P42,2024-08-03,2,973.0,1946.0,Pune
O01806,C0334,P2,2024-08-09,1,806.0,806.0,Bengaluru
O01807,C0339,P35,2024-12-03,1,849.0,849.0,Hyderabad
O01808,C0258,P56,2024-07-03,2,165.0,330.0,Mumbai
O01809,C0032,P58,2024-06-12,1,165.0,165.0,Chennai
O01810,C0372,P57,2024-01-07,2,165.0,330.0,Ahmedabad
O01811,C0332,P62,2024-07-09,2,129.0,258.0,Chennai
O01812,C0294,P51,2024-09-22,1,176.0,176.0,Hyderabad
O01813,C0386,P49,2024-09-02,1,229.0,229.0,Bengaluru
O01814,C0256,P60,2024-12-19,1,276.0,276.0,Bengaluru
O01815,C0133,P29,2024-03-12,1,1019.0,1019.0,Chennai
O01816,C0223,P48,2024-07-20,1,235.0,235.0,Ahmedabad
O01817,C0165,P17,2024-08-24,1,849.0,849.0,Pune
O01818,C0008,P61,2024-05-30,1,223.0,223.0,Ahmedabad
O01819,C0269,P62,2024-06-06,1,129.0,129.0,Pune
O01820,C0436,P6,2024-06-30,2,866.0,1732.0,Pune
O01821,C0454,P50,2024-05-09,1,176.0,176.0,Delhi
O01822,C0005,P43,2024-02-23,1,806.0,806.0,Chennai
O01823,C0441,P42,2024-11-22,1,973.0,973.0,Mumbai
O01824,C0034,P42,2024-09-06,2,973.0,1946.0,Bengaluru
O01825,C0034,P26,2024-01-16,1,373.0,373.0,Bengaluru
O01826,C0423,P42,2024-04-17,1,973.0,973.0,Hyderabad
O01827,C0239,P35,2024-04-16,1,849.0,849.0,Bengaluru
O01828,C0130,P20,2024-10-26,1,820.0,820.0,Bengaluru
O01829,C0397,P50,2024-04-17,1,176.0,176.0,Ahmedabad
O01830,C0127,P4,2024-11-02,2,403.0,806.0,Hyderabad
O01831,C0393,P51,2024-05-04,2,176.0,352.0,Ahmedabad
O01832,C0440,P54,2024-04-03,2,235.0,470.0,Bengaluru
O01833,C0192,P45,2024-07-24,1,466.0,466.0,Delhi
O01834,C0037,P61,2024-12-05,1,223.0,223.0,Delhi
O01835,C0407,P59,2024-11-28,2,129.0,258.0,Mumbai
O01836,C0001,P48,2024-06-17,1,235.0,235.0,Pune
O01837,C0433,P5,2024-02-21,1,755.0,755.0,Bengaluru
O01838,C0105,P16,2024-10-17,1,726.0,726.0,Delhi
O01839,C0235,P34,2024-09-09,2,973.0,1946.0,Mumbai
O01840,C0160,P58,2024-03-10,1,165.0,165.0,Delhi
O01841,C0394,P34,2024-06-27,1,973.0,973.0,Delhi
O01842,C0483,P20,2024-04-01,1,820.0,820.0,Chennai
O01843,C0376,P55,2024-03-14,1,129.0,129.0,Hyderabad
O01844,C0212,P42,2024-12-31,1,973.0,973.0,Bengaluru
O01845,C0157,P20,2024-09-28,1,820.0,820.0,Delhi
O01846,C0308,P25,2024-06-13,1,891.0,891.0,Hyderabad
O01847,C0422,P27,2024-04-17,2,551.0,1102.0,Mumbai
O01848,C0232,P4,2024-12-19,2,403.0,806.0,Delhi
O01849,C0350,P15,2024-10-28,1,1572.0,1572.0,Hyderabad
O01850,C0339,P58,2024-02-10,1,165.0,165.0,Hyderabad
O01851,C0311,P20,2024-10-21,1,820.0,820.0,Bengaluru
O01852,C0212,P29,2024-09-19,2,1019.0,2038.0,Bengaluru
O01853,C0279,P56,2024-11-17,2,165.0,330.0,Chennai
O01854,C0283,P36,2024-02-07,1,891.0,891.0,Ahmedabad
O01855,C0054,P56,2024-02-12,2,165.0,330.0,Pune
O01856,C0402,P4,2024-01-15,2,403.0,806.0,Mumbai
O01857,C0368,P29,2024-06-28,1,1019.0,1019.0,Mumbai
O01858,C0237,P25,2024-06-27,1,891.0,891.0,Hyderabad
O01859,C0362,P59,2024-03-06,1,129.0,129.0,Delhi
O01860,C0120,P46,2024-04-13,1,849.0,849.0,Delhi
O01861,C0008,P62,2024-07-24,1,129.0,129.0,Ahmedabad
O01862,C0079,P37,2024-05-30,1,1075.0,1075.0,Hyderabad
O01863,C0094,P55,2024-01-15,1,129.0,129.0,Bengaluru
O01864,C0443,P29,2024-04-27,2,1019.0,2038.0,Ahmedabad
O01865,C0484,P41,2024-08-21,2,820.0,1640.0,Hyderabad
O01866,C0293,P8,2024-12-14,1,925.0,925.0,Pune
O01867,C0037,P48,2024-12-31,2,235.0,470.0,Delhi
O01868,C0348,P59,2024-11-18,1,129.0,129.0,Mumbai
O01869,C0163,P6,2024-02-09,2,866.0,1732.0,Ahmedabad
O01870,C0184,P38,2024-02-28,1,755.0,755.0,Pune
O01871,C0460,P2,2024-05-23,2,806.0,1612.0,Delhi
O01872,C0142,P1,2024-08-28,1,905.0,905.0,Bengaluru
O01873,C0288,P32,2024-07-24,2,871.0,1742.0,Hyderabad
O01874,C0371,P12,2024-01-26,2,849.0,1698.0,Chennai
O01875,C0430,P21,2024-09-11,1,466.0,466.0,Chennai
O01876,C0348,P33,2024-07-06,1,891.0,891.0,Mumbai
O01877,C0019,P43,2024-11-27,2,806.0,1612.0,Hyderabad
O01878,C0024,P20,2024-09-17,1,820.0,820.0,Mumbai
O01879,C0353,P49,2024-04-17,1,229.0,229.0,Chennai
O01880,C0470,P26,2024-01-25,1,373.0,373.0,Delhi
O01881,C0330,P55,2024-05-09,2,129.0,258.0,Chennai
O01882,C0471,P35,2024-01-01,2,849.0,1698.0,Delhi
O01883,C0447,P2,2024-03-31,1,806.0,806.0,Bengaluru
O01884,C0145,P8,2024-11-06,1,925.0,925.0,Delhi
O01885,C0105,P10,2024-06-13,1,1019.0,1019.0,Delhi
O01886,C0163,P42,2024-09-27,1,973.0,973.0,Ahmedabad
O01887,C0397,P27,2024-08-02,1,551.0,551.0,Ahmedabad
O01888,C0124,P5,2024-05-01,1,755.0,755.0,Hyderabad
O01889,C0495,P58,2024-09-12,1,165.0,165.0,Delhi
O01890,C0016,P46,2024-09-11,1,849.0,849.0,Mumbai
O01891,C0162,P30,2024-11-13,1,849.0,849.0,Chennai
O01892,C0324,P38,2024-07-18,2,755.0,1510.0,Delhi
O01893,C0492,P59,2024-11-09,1,129.0,129.0,Pune
O01894,C0452,P17,2024-11-24,1,849.0,849.0,Mumbai
O01895,C0259,P54,2024-01-29,2,235.0,470.0,Ahmedabad
O01896,C0489,P52,2024-05-29,1,229.0,229.0,Chennai
O01897,C0286,P33,2024-06-10,1,891.0,891.0,Ahmedabad
O01898,C0465,P13,2024-11-13,2,747.0,1494.0,Delhi
O01899,C0368,P30,2024-04-14,1,849.0,849.0,Mumbai
O01900,C0093,P3,2024-12-08,1,1019.0,1019.0,Delhi
O01901,C0007,P4,2024-12-13,1,403.0,403.0,Bengaluru
O01902,C0048,P9,2024-03-09,2,973.0,1946.0,Bengaluru
O01903,C0092,P5,2024-07-18,1,755.0,755.0,Pune
O01904,C0038,P24,2024-11-20,1,755.0,755.0,Chennai
O01905,C0032,P52,2024-10-05,2,229.0,458.0,Chennai
O01906,C0468,P44,2024-02-09,1,764.0,764.0,Chennai
O01907,C0121,P36,2024-10-25,1,891.0,891.0,Chennai
O01908,C0145,P14,2024-11-04,1,973.0,973.0,Delhi
O01909,C0386,P3,2024-06-11,1,1019.0,1019.0,Bengaluru
O01910,C0295,P2,2024-11-21,1,806.0,806.0,Hyderabad
O01911,C0369,P1,2024-04-15,1,905.0,905.0,Hyderabad
O01912,C0097,P51,2024-06-25,1,176.0,176.0,Ahmedabad
O01913,C0407,P44,2024-12-28,2,764.0,1528.0,Mumbai
O01914,C0199,P36,2024-07-18,1,891.0,891.0,Delhi
O01915,C0047,P58,2024-05-07,1,165.0,165.0,Chennai
O01916,C0092,P24,2024-05-11,2,755.0,1510.0,Pune
O01917,C0290,P34,2024-03-04,1,973.0,973.0,Delhi
O01918,C0123,P52,2024-12-12,1,229.0,229.0,Chennai
O01919,C0306,P30,2024-11-23,1,849.0,849.0,Chennai
O01920,C0293,P18,2024-10-25,1,764.0,764.0,Pune
O01921,C0401,P29,2024-06-18,1,1019.0,1019.0,Bengaluru
O01922,C0275,P44,2024-04-26,1,764.0,764.0,Delhi
O01923,C0065,P55,2024-12-05,1,129.0,129.0,Mumbai
O01924,C0254,P55,2024-03-06,2,129.0,258.0,Chennai
O01925,C0132,P43,2024-06-23,1,806.0,806.0,Delhi
O01926,C0298,P44,2024-07-05,1,764.0,764.0,Hyderabad
O01927,C0054,P42,2024-08-01,1,973.0,973.0,Pune
O01928,C0155,P3,2024-12-03,1,1019.0,1019.0,Mumbai
O01929,C0248,P34,2024-03-11,2,973.0,1946.0,Hyderabad
O01930,C0468,P60,2024-04-20,1,276.0,276.0,Chennai
O01931,C0109,P57,2024-11-11,1,165.0,165.0,Mumbai
O01932,C0037,P55,2024-07-29,1,129.0,129.0,Delhi
O01933,C0397,P54,2024-12-01,1,235.0,235.0,Ahmedabad
O01934,C0109,P34,2024-10-08,1,973.0,973.0,Mumbai
O01935,C0247,P60,2024-09-25,2,276.0,552.0,Pune
O01936,C0385,P18,2024-09-28,1,764.0,764.0,Mumbai
O01937,C0442,P48,2024-03-04,2,235.0,470.0,Mumbai
O01938,C0183,P34,2024-05-10,1,973.0,973.0,Hyderabad
O01939,C0070,P12,2024-04-10,1,849.0,849.0,Pune
O01940,C0450,P36,2024-05-12,1,891.0,891.0,Hyderabad
O01941,C0165,P35,2024-05-16,2,849.0,1698.0,Pune
O01942,C0073,P17,2024-03-13,1,849.0,849.0,Pune
O01943,C0003,P62,2024-04-08,1,129.0,129.0,Mumbai
O01944,C0100,P47,2024-05-16,1,176.0,176.0,Bengaluru
O01945,C0358,P41,2024-03-22,1,820.0,820.0,Bengaluru
O01946,C0377,P5,2024-01-02,1,755.0,755.0,Pune
O01947,C0241,P35,2024-11-28,1,849.0,849.0,Pune
O01948,C0045,P29,2024-10-26,1,1019.0,1019.0,Hyderabad
O01949,C0253,P4,2024-10-27,2,403.0,806.0,Ahmedabad
O01950,C0042,P34,2024-06-11,1,973.0,973.0,Bengaluru
O01951,C0236,P26,2024-10-10,2,373.0,746.0,Mumbai
O01952,C0211,P30,2024-07-14,1,849.0,849.0,Pune
O01953,C0198,P24,2024-07-04,1,755.0,755.0,Hyderabad
O01954,C0486,P41,2024-09-23,1,820.0,820.0,Chennai
O01955,C0288,P59,2024-01-02,2,129.0,258.0,Hyderabad
O01956,C0075,P14,2024-02-07,1,973.0,973.0,Mumbai
O01957,C0295,P48,2024-01-24,1,235.0,235.0,Hyderabad
O01958,C0381,P7,2024-04-16,1,811.0,811.0,Mumbai
O01959,C0220,P55,2024-07-13,1,129.0,129.0,Delhi
O01960,C0329,P9,2024-06-11,2,973.0,1946.0,Mumbai
O01961,C0350,P15,2024-09-06,1,1572.0,1572.0,Hyderabad
O01962,C0042,P41,2024-07-16,1,820.0,820.0,Bengaluru
O01963,C0215,P13,2024-12-19,1,747.0,747.0,Pune
O01964,C0424,P46,2024-04-04,1,849.0,849.0,Delhi
O01965,C0009,P46,2024-01-03,1,849.0,849.0,Delhi
O01966,C0237,P28,2024-11-15,1,471.0,471.0,Hyderabad
O01967,C0141,P49,2024-11-08,2,229.0,458.0,Pune
O01968,C0250,P53,2024-08-22,1,212.0,212.0,Ahmedabad
O01969,C0134,P52,2024-04-29,1,229.0,229.0,Mumbai
O01970,C0404,P61,2024-02-04,2,223.0,446.0,Mumbai
O01971,C0175,P6,2024-11-03,1,866.0,866.0,Hyderabad
O01972,C0278,P12,2024-01-24,1,849.0,849.0,Delhi
O01973,C0496,P39,2024-05-29,1,973.0,973.0,Pune
O01974,C0166,P62,2024-12-20,1,129.0,129.0,Chennai
O01975,C0380,P35,2024-05-04,1,849.0,849.0,Pune
O01976,C0482,P44,2024-01-23,1,764.0,764.0,Mumbai
O01977,C0115,P34,2024-02-08,2,973.0,1946.0,Bengaluru
O01978,C0468,P22,2024-04-04,1,871.0,871.0,Chennai
O01979,C0236,P15,2024-06-18,1,1572.0,1572.0,Mumbai
O01980,C0356,P3,2024-12-20,2,1019.0,2038.0,Hyderabad
O01981,C0376,P55,2024-06-22,1,129.0,129.0,Hyderabad
O01982,C0050,P28,2024-09-16,2,471.0,942.0,Pune
O01983,C0033,P20,2024-08-06,1,820.0,820.0,Pune
O01984,C0205,P36,2024-12-04,1,891.0,891.0,Chennai
O01985,C0374,P36,2024-01-11,1,891.0,891.0,Bengaluru
O01986,C0441,P61,2024-02-06,1,223.0,223.0,Mumbai
O01987,C0363,P10,2024-07-06,1,1019.0,1019.0,Mumbai
O01988,C0436,P24,2024-06-16,1,755.0,755.0,Pune
O01989,C0202,P53,2024-06-16,1,212.0,212.0,Delhi
O01990,C0145,P34,2024-04-19,2,973.0,1946.0,Delhi
O01991,C0088,P31,2024-12-20,1,1019.0,1019.0,Bengaluru
O01992,C0315,P49,2024-04-15,1,229.0,229.0,Pune
O01993,C0034,P14,2024-10-29,1,973.0,973.0,Bengaluru
O01994,C0280,P24,2024-07-31,1,755.0,755.0,Hyderabad
O01995,C0044,P16,2024-01-23,2,726.0,1452.0,Pune
O01996,C0208,P39,2024-06-30,2,973.0,1946.0,Mumbai
O01997,C0227,P37,2024-03-16,1,1075.0,1075.0,Delhi
O01998,C0030,P35,2024-03-05,1,849.0,849.0,Ahmedabad
O01999,C0068,P61,2024-12-24,1,223.0,223.0,Ahmedabad
O02000,C0314,P28,2024-08-07,2,471.0,942.0,Ahmedabad
O02001,C0353,P13,2024-09-25,1,747.0,747.0,Chennai
O02002,C0016,P52,2024-09-02,1,229.0,229.0,Mumbai
O02003,C0132,P40,2024-12-06,1,891.0,891.0,Delhi
O02004,C0397,P39,2024-08-29,1,973.0,973.0,Ahmedabad
O02005,C0069,P56,2024-04-28,1,165.0,165.0,Ahmedabad
O02006,C0195,P9,2024-03-07,1,973.0,973.0,Hyderabad
O02007,C0126,P6,2024-07-31,1,866.0,866.0,Mumbai
O02008,C0415,P48,2024-03-23,1,235.0,235.0,Delhi
O02009,C0436,P59,2024-06-09,1,129.0,129.0,Pune
O02010,C0425,P59,2024-11-17,1,129.0,129.0,Mumbai
O02011,C0326,P9,2024-08-28,1,973.0,973.0,Pune
O02012,C0430,P28,2024-08-27,1,471.0,471.0,Chennai
O02013,C0289,P62,2024-03-17,1,129.0,129.0,Bengaluru
O02014,C0351,P26,2024-05-13,1,373.0,373.0,Chennai
O02015,C0015,P16,2024-06-28,2,726.0,1452.0,Delhi
O02016,C0293,P4,2024-04-23,1,403.0,403.0,Pune
O02017,C0126,P49,2024-03-29,1,229.0,229.0,Mumbai
O02018,C0182,P13,2024-10-07,1,747.0,747.0,Mumbai
O02019,C0376,P59,2024-06-23,1,129.0,129.0,Hyderabad
O02020,C0028,P12,2024-04-28,2,849.0,1698.0,Hyderabad
O02021,C0240,P21,2024-11-24,1,466.0,466.0,Hyderabad
O02022,C0231,P41,2024-07-09,2,820.0,1640.0,Delhi
O02023,C0487,P43,2024-11-12,1,806.0,806.0,Hyderabad
O02024,C0059,P59,2024-07-15,1,129.0,129.0,Bengaluru
O02025,C0368,P18,2024-08-22,1,764.0,764.0,Mumbai
O02026,C0460,P13,2024-09-22,1,747.0,747.0,Delhi
O02027,C0020,P45,2024-12-03,1,466.0,466.0,Bengaluru
O02028,C0143,P35,2024-10-29,1,849.0,849.0,Mumbai
O02029,C0017,P4,2024-03-15,1,403.0,403.0,Pune
O02030,C0046,P15,2024-10-30,1,1572.0,1572.0,Chennai
O02031,C0372,P27,2024-03-12,1,551.0,551.0,Ahmedabad
O02032,C0310,P1,2024-09-07,1,905.0,905.0,Bengaluru
O02033,C0354,P62,2024-06-08,1,129.0,129.0,Mumbai
O02034,C0324,P10,2024-02-08,1,1019.0,1019.0,Delhi
O02035,C0488,P46,2024-04-19,1,849.0,849.0,Delhi
O02036,C0304,P1,2024-11-17,2,905.0,1810.0,Bengaluru
