order_id,customer_id,product_id,order_date,quantity,price,revenue,city,year,month,day
O00338,C0295,P25,2024-11-16,2,891.0,1782.0,Hyderabad,2024,11,16
O00339,C0377,P5,2024-12-04,1,755.0,755.0,Pune,2024,12,4
O00340,C0369,P4,2024-02-17,1,403.0,403.0,Hyderabad,2024,2,17
O00341,C0264,P60,2024-10-15,2,276.0,552.0,Chennai,2024,10,15
O00342,C0259,P35,2024-11-09,1,849.0,849.0,Ahmedabad,2024,11,9
O00343,C0164,P30,2024-05-02,1,849.0,849.0,Chennai,2024,5,2
O00344,C0361,P61,2024-10-08,1,223.0,223.0,Hyderabad,2024,10,8
O00345,C0059,P15,2024-11-29,2,1572.0,3144.0,Bengaluru,2024,11,29
O00346,C0106,P57,2024-04-07,1,165.0,165.0,Pune,2024,4,7
O00347,C0115,P24,2024-04-19,1,755.0,755.0,Bengaluru,2024,4,19
O00348,C0022,P34,2024-02-21,2,973.0,1946.0,Delhi,2024,2,21
O00349,C0206,P22,2024-03-23,1,871.0,871.0,Delhi,2024,3,23
O00350,C0010,P5,2024-03-12,1,755.0,755.0,Chennai,2024,3,12
O00351,C0391,P54,2024-11-08,1,235.0,235.0,Pune,2024,11,8
O00352,C0163,P52,2024-02-10,1,229.0,229.0,Ahmedabad,2024,2,10
O00353,C0418,P41,2024-02-14,1,820.0,820.0,Hyderabad,2024,2,14
O00354,C0287,P3,2024-11-21,2,1019.0,2038.0,Chennai,2024,11,21
O00355,C0009,P55,2024-04-18,2,129.0,258.0,Delhi,2024,4,18
O00356,C0058,P48,2024-06-22,2,235.0,470.0,Chennai,2024,6,22
O00357,C0062,P31,2024-04-02,2,1019.0,2038.0,Pune,2024,4,2
O00358,C0183,P33,2024-10-08,2,891.0,1782.0,Hyderabad,2024,10,8
O00359,C0086,P54,2024-01-04,1,235.0,235.0,Mumbai,2024,1,4
O00360,C0323,P10,2024-10-07,1,1019.0,1019.0,Chennai,2024,10,7
O00361,C0230,P54,2024-05-21,1,235.0,235.0,Chennai,2024,5,21
O00362,C0305,P7,2024-10-22,2,811.0,1622.0,Mumbai,2024,10,22
O00363,C0180,P36,2024-03-30,1,891.0,891.0,Mumbai,2024,3,30
O00364,C0346,P22,2024-03-22,2,871.0,1742.0,Mumbai,2024,3,22
O00365,C0418,P31,2024-08-13,1,1019.0,1019.0,Hyderabad,2024,8,13
O00366,C0065,P43,2024-12-27,2,806.0,1612.0,Mumbai,2024,12,27
O00367,C0283,P61,2024-07-27,1,223.0,223.0,Ahmedabad,2024,7,27
O00368,C0434,P11,2024-08-23,1,973.0,973.0,Pune,2024,8,23
O00369,C0343,P7,2024-09-25,1,811.0,811.0,Ahmedabad,2024,9,25
O00370,C0483,P45,2024-09-16,2,466.0,932.0,Chennai,2024,9,16
O00371,C0078,P30,2024-06-26,2,849.0,1698.0,Bengaluru,2024,6,26
O00372,C0153,P51,2024-04-04,2,176.0,352.0,Mumbai,2024,4,4
O00373,C0107,P23,2024-04-22,2,891.0,1782.0,Delhi,2024,4,22
O00374,C0061,P31,2024-08-19,1,1019.0,1019.0,Pune,2024,8,19
O00375,C0257,P41,2024-02-09,2,820.0,1640.0,Mumbai,2024,2,9
O00376,C0354,P18,2024-05-31,1,764.0,764.0,Mumbai,2024,5,31
O00377,C0257,P9,2024-06-21,1,973.0,973.0,Mumbai,2024,6,21
O00378,C0072,P4,2024-10-15,1,403.0,403.0,Pune,2024,10,15
O00379,C0469,P17,2024-04-04,2,849.0,1698.0,Chennai,2024,4,4
O00380,C0297,P29,2024-04-15,1,1019.0,1019.0,Mumbai,2024,4,15
O00381,C0168,P24,2024-12-20,1,755.0,755.0,Chennai,2024,12,20
O00382,C0256,P7,2024-12-26,1,811.0,811.0,Bengaluru,2024,12,26
O00383,C0371,P45,2024-12-06,1,466.0,466.0,Chennai,2024,12,6
O00384,C0307,P50,2024-08-15,1,176.0,176.0,Pune,2024,8,15
O00385,C0054,P32,2024-09-21,1,871.0,871.0,Pune,2024,9,21
O00386,C0437,P6,2024-09-24,1,866.0,866.0,Pune,2024,9,24
O00387,C0362,P58,2024-01-03,1,165.0,165.0,Delhi,2024,1,3
O00388,C0066,P4,2024-07-23,1,403.0,403.0,Hyderabad,2024,7,23
O00389,C0498,P55,2024-01-16,2,129.0,258.0,Bengaluru,2024,1,16
O00390,C0299,P47,2024-11-18,1,176.0,176.0,Chennai,2024,11,18
O00391,C0112,P33,2024-12-01,1,891.0,891.0,Bengaluru,2024,12,1
O00392,C0285,P36,2024-10-23,1,891.0,891.0,Chennai,2024,10,23
O00393,C0332,P47,2024-04-01,1,176.0,176.0,Chennai,2024,4,1
O00394,C0348,P60,2024-09-02,1,276.0,276.0,Mumbai,2024,9,2
O00395,C0442,P10,2024-11-16,1,1019.0,1019.0,Mumbai,2024,11,16
O00396,C0210,P17,2024-06-02,1,849.0,849.0,Hyderabad,2024,6,2
O00397,C0190,P5,2024-04-13,1,755.0,755.0,Mumbai,2024,4,13
O00398,C0121,P35,2024-06-05,1,849.0,849.0,Chennai,2024,6,5
O00399,C0042,P59,2024-09-24,2,129.0,258.0,Bengaluru,2024,9,24
O00400,C0477,P8,2024-06-09,1,925.0,925.0,Chennai,2024,6,9
O00401,C0345,P35,2024-04-18,1,849.0,849.0,Hyderabad,2024,4,18
O00402,C0445,P11,2024-04-03,1,973.0,973.0,Ahmedabad,2024,4,3
O00403,C0090,P54,2024-11-14,2,235.0,470.0,Delhi,2024,11,14
O00404,C0150,P27,2024-02-16,2,551.0,1102.0,Hyderabad,2024,2,16
O00405,C0195,P17,2024-09-19,1,849.0,849.0,Hyderabad,2024,9,19
O00406,C0460,P26,2024-06-27,2,373.0,746.0,Delhi,2024,6,27
O00407,C0134,P57,2024-11-26,1,165.0,165.0,Mumbai,2024,11,26
O00408,C0073,P28,2024-11-05,1,471.0,471.0,Pune,2024,11,5
O00409,C0092,P3,2024-07-06,1,1019.0,1019.0,Pune,2024,7,6
O00410,C0249,P29,2024-02-15,2,1019.0,2038.0,Ahmedabad,2024,2,15
O00411,C0123,P15,2024-04-11,1,1572.0,1572.0,Chennai,2024,4,11
O00412,C0088,P4,2024-10-08,1,403.0,403.0,Bengaluru,2024,10,8
O00413,C0425,P20,2024-02-07,1,820.0,820.0,Mumbai,2024,2,7
O00414,C0410,P47,2024-01-25,1,176.0,176.0,Delhi,2024,1,25
O00415,C0080,P39,2024-01-24,1,973.0,973.0,Mumbai,2024,1,24
O00416,C0324,P28,2024-06-04,1,471.0,471.0,Delhi,2024,6,4
O00417,C0304,P9,2024-10-08,2,973.0,1946.0,Bengaluru,2024,10,8
O00418,C0105,P20,2024-03-01,1,820.0,820.0,Delhi,2024,3,1
O00419,C0434,P22,2024-01-29,1,871.0,871.0,Pune,2024,1,29
O00420,C0181,P20,2024-07-13,2,820.0,1640.0,Hyderabad,2024,7,13
O00421,C0204,P2,2024-03-24,1,806.0,806.0,Bengaluru,2024,3,24
O00422,C0460,P8,2024-08-14,1,925.0,925.0,Delhi,2024,8,14
O00423,C0242,P14,2024-02-07,1,973.0,973.0,Ahmedabad,2024,2,7
O00424,C0110,P50,2024-06-28,2,176.0,352.0,Chennai,2024,6,28
O00425,C0296,P9,2024-07-22,1,973.0,973.0,Chennai,2024,7,22
O00426,C0179,P10,2024-03-02,1,1019.0,1019.0,Mumbai,2024,3,2
O00427,C0499,P9,2024-12-23,1,973.0,973.0,Ahmedabad,2024,12,23
O00428,C0042,P50,2024-12-08,1,176.0,176.0,Bengaluru,2024,12,8
O00429,C0228,P50,2024-08-19,1,176.0,176.0,Bengaluru,2024,8,19
O00430,C0407,P24,2024-11-17,1,755.0,755.0,Mumbai,2024,11,17
O00431,C0495,P23,2024-09-04,2,891.0,1782.0,Delhi,2024,9,4
O00432,C0352,P7,2024-10-05,1,811.0,811.0,Bengaluru,2024,10,5
O00433,C0214,P35,2024-10-25,1,849.0,849.0,Bengaluru,2024,10,25
O00434,C0007,P7,2024-04-04,2,811.0,1622.0,Bengaluru,2024,4,4
O00435,C0078,P35,2024-10-30,1,849.0,849.0,Bengaluru,2024,10,30
O00436,C0255,P20,2024-08-18,1,820.0,820.0,Mumbai,2024,8,18
O00437,C0093,P5,2024-11-28,1,755.0,755.0,Delhi,2024,11,28
O00438,C0103,P52,2024-11-19,1,229.0,229.0,Mumbai,2024,11,19
O00439,C0169,P46,2024-05-21,1,849.0,849.0,Delhi,2024,5,21
O00440,C0004,P24,2024-05-28,1,755.0,755.0,Mumbai,2024,5,28
O00441,C0092,P37,2024-11-17,1,1075.0,1075.0,Pune,2024,11,17
O00442,C0155,P49,2024-07-26,1,229.0,229.0,Mumbai,2024,7,26
O00443,C0363,P21,2024-08-26,1,466.0,466.0,Mumbai,2024,8,26
O00444,C0441,P18,2024-11-08,1,764.0,764.0,Mumbai,2024,11,8
O00445,C0364,P5,2024-02-18,1,755.0,755.0,Pune,2024,2,18
O00446,C0354,P43,2024-03-18,1,806.0,806.0,Mumbai,2024,3,18
O00447,C0111,P49,2024-11-05,1,229.0,229.0,Chennai,2024,11,5
O00448,C0389,P24,2024-12-07,1,755.0,755.0,Mumbai,2024,12,7
O00449,C0334,P24,2024-09-08,1,755.0,755.0,Bengaluru,2024,9,8
O00450,C0129,P28,2024-08-21,2,471.0,942.0,Chennai,2024,8,21
O00451,C0479,P7,2024-02-09,1,811.0,811.0,Ahmedabad,2024,2,9
O00452,C0180,P32,2024-10-10,1,871.0,871.0,Mumbai,2024,10,10
O00453,C0042,P28,2024-04-23,1,471.0,471.0,Bengaluru,2024,4,23
O00454,C0323,P27,2024-07-19,2,551.0,1102.0,Chennai,2024,7,19
O00455,C0319,P51,2024-06-28,1,176.0,176.0,Bengaluru,2024,6,28
O00456,C0307,P8,2024-07-20,1,925.0,925.0,Pune,2024,7,20
O00457,C0472,P36,2024-11-28,1,891.0,891.0,Mumbai,2024,11,28
O00458,C0181,P42,2024-06-01,2,973.0,1946.0,Hyderabad,2024,6,1
O00459,C0317,P31,2024-12-21,1,1019.0,1019.0,Bengaluru,2024,12,21
O00460,C0090,P4,2024-07-07,2,403.0,806.0,Delhi,2024,7,7
O00461,C0018,P29,2024-09-20,1,1019.0,1019.0,Hyderabad,2024,9,20
O00462,C0287,P37,2024-07-07,1,1075.0,1075.0,Chennai,2024,7,7
O00463,C0032,P22,2024-04-11,1,871.0,871.0,Chennai,2024,4,11
O00464,C0312,P62,2024-02-11,1,129.0,129.0,Hyderabad,2024,2,11
O00465,C0122,P29,2024-08-15,1,1019.0,1019.0,Bengaluru,2024,8,15
O00466,C0215,P20,2024-12-03,1,820.0,820.0,Pune,2024,12,3
O00467,C0114,P58,2024-10-11,1,165.0,165.0,Ahmedabad,2024,10,11
O00468,C0155,P15,2024-09-19,2,1572.0,3144.0,Mumbai,2024,9,19
O00469,C0493,P28,2024-09-11,1,471.0,471.0,Delhi,2024,9,11
O00470,C0476,P26,2024-02-02,2,373.0,746.0,Hyderabad,2024,2,2
O00471,C0135,P41,2024-02-26,1,820.0,820.0,Pune,2024,2,26
O00472,C0252,P49,2024-09-18,2,229.0,458.0,Chennai,2024,9,18
O00473,C0033,P44,2024-12-24,1,764.0,764.0,Pune,2024,12,24
O00474,C0055,P53,2024-05-01,1,212.0,212.0,Delhi,2024,5,1
O00475,C0209,P12,2024-11-18,1,849.0,849.0,Delhi,2024,11,18
O00476,C0026,P47,2024-12-03,2,176.0,352.0,Chennai,2024,12,3
O00477,C0198,P38,2024-11-05,1,755.0,755.0,Hyderabad,2024,11,5
O00478,C0014,P41,2024-09-20,1,820.0,820.0,Bengaluru,2024,9,20
O00479,C0104,P8,2024-09-28,2,925.0,1850.0,Mumbai,2024,9,28
O00480,C0176,P50,2024-04-02,1,176.0,176.0,Mumbai,2024,4,2
O00481,C0470,P26,2024-11-24,1,373.0,373.0,Delhi,2024,11,24
O00482,C0136,P10,2024-09-29,1,1019.0,1019.0,Chennai,2024,9,29
O00483,C0326,P7,2024-11-04,2,811.0,1622.0,Pune,2024,11,4
O00484,C0044,P31,2024-11-18,1,1019.0,1019.0,Pune,2024,11,18
O00485,C0473,P16,2024-09-17,2,726.0,1452.0,Delhi,2024,9,17
O00486,C0393,P62,2024-06-13,1,129.0,129.0,Ahmedabad,2024,6,13
O00487,C0482,P5,2024-07-01,2,755.0,1510.0,Mumbai,2024,7,1
O00488,C0195,P17,2024-09-30,2,849.0,1698.0,Hyderabad,2024,9,30
O00489,C0028,P28,2024-02-26,1,471.0,471.0,Hyderabad,2024,2,26
O00490,C0203,P27,2024-04-04,1,551.0,551.0,Bengaluru,2024,4,4
O00491,C0400,P20,2024-04-07,1,820.0,820.0,Hyderabad,2024,4,7
O00492,C0006,P33,2024-01-19,1,891.0,891.0,Chennai,2024,1,19
O00493,C0190,P46,2024-11-14,2,849.0,1698.0,Mumbai,2024,11,14
O00494,C0096,P2,2024-10-25,1,806.0,806.0,Pune,2024,10,25
O00495,C0462,P23,2024-04-10,1,891.0,891.0,Hyderabad,2024,4,10
O00496,C0011,P62,2024-05-27,1,129.0,129.0,Hyderabad,2024,5,27
O00497,C0051,P61,2024-07-25,1,223.0,223.0,Chennai,2024,7,25
O00498,C0266,P4,2024-10-06,1,403.0,403.0,Ahmedabad,2024,10,6
O00499,C0268,P33,2024-10-11,1,891.0,891.0,Bengaluru,2024,10,11
O00500,C0416,P22,2024-03-27,1,871.0,871.0,Chennai,2024,3,27
O00501,C0438,P32,2024-09-02,2,871.0,1742.0,Pune,2024,9,2
O00502,C0326,P36,2024-12-23,1,891.0,891.0,Pune,2024,12,23
O00503,C0280,P44,2024-10-19,1,764.0,764.0,Hyderabad,2024,10,19
O00504,C0328,P32,2024-06-28,1,871.0,871.0,Hyderabad,2024,6,28
O00505,C0062,P17,2024-05-06,1,849.0,849.0,Pune,2024,5,6
O00506,C0463,P23,2024-02-21,2,891.0,1782.0,Pune,2024,2,21
O00507,C0445,P11,2024-01-14,1,973.0,973.0,Ahmedabad,2024,1,14
O00508,C0329,P37,2024-04-11,1,1075.0,1075.0,Mumbai,2024,4,11
O00509,C0439,P56,2024-03-05,2,165.0,330.0,Mumbai,2024,3,5
O00510,C0327,P53,2024-06-15,1,212.0,212.0,Bengaluru,2024,6,15
O00511,C0104,P9,2024-05-23,1,973.0,973.0,Mumbai,2024,5,23
O00512,C0383,P62,2024-09-15,1,129.0,129.0,Bengaluru,2024,9,15
O00513,C0077,P24,2024-08-02,2,755.0,1510.0,Ahmedabad,2024,8,2
O00514,C0320,P17,2024-07-28,1,849.0,849.0,Hyderabad,2024,7,28
O00515,C0079,P22,2024-08-20,1,871.0,871.0,Hyderabad,2024,8,20
O00516,C0386,P27,2024-11-16,2,551.0,1102.0,Bengaluru,2024,11,16
O00517,C0330,P51,2024-01-06,2,176.0,352.0,Chennai,2024,1,6
O00518,C0061,P26,2024-09-29,2,373.0,746.0,Pune,2024,9,29
O00519,C0039,P61,2024-09-03,2,223.0,446.0,Bengaluru,2024,9,3
O00520,C0426,P62,2024-12-08,2,129.0,258.0,Hyderabad,2024,12,8
O00521,C0226,P17,2024-09-02,2,849.0,1698.0,Pune,2024,9,2
O00522,C0321,P4,2024-08-06,2,403.0,806.0,Pune,2024,8,6
O00523,C0168,P28,2024-09-29,1,471.0,471.0,Chennai,2024,9,29
O00524,C0430,P55,2024-07-01,2,129.0,258.0,Chennai,2024,7,1
O00525,C0461,P13,2024-07-13,1,747.0,747.0,Pune,2024,7,13
O00526,C0360,P16,2024-09-28,1,726.0,726.0,Delhi,2024,9,28
O00527,C0053,P62,2024-02-20,2,129.0,258.0,Chennai,2024,2,20
O00528,C0439,P41,2024-07-11,1,820.0,820.0,Mumbai,2024,7,11
O00529,C0414,P46,2024-11-19,1,849.0,849.0,Delhi,2024,11,19
O00530,C0060,P37,2024-05-25,1,1075.0,1075.0,Hyderabad,2024,5,25
O00531,C0284,P54,2024-11-09,1,235.0,235.0,Bengaluru,2024,11,9
O00532,C0493,P18,2024-02-07,1,764.0,764.0,Delhi,2024,2,7
O00533,C0122,P37,2024-03-27,2,1075.0,2150.0,Bengaluru,2024,3,27
O00534,C0243,P46,2024-03-14,1,849.0,849.0,Bengaluru,2024,3,14
O00535,C0202,P36,2024-06-10,2,891.0,1782.0,Delhi,2024,6,10
O00536,C0235,P57,2024-03-02,2,165.0,330.0,Mumbai,2024,3,2
O00537,C0292,P47,2024-07-23,1,176.0,176.0,Hyderabad,2024,7,23
O00538,C0212,P61,2024-05-08,1,223.0,223.0,Bengaluru,2024,5,8
O00539,C0165,P6,2024-07-17,1,866.0,866.0,Pune,2024,7,17
O00540,C0141,P47,2024-06-21,1,176.0,176.0,Pune,2024,6,21
O00541,C0457,P18,2024-07-02,2,764.0,1528.0,Mumbai,2024,7,2
O00542,C0455,P36,2024-08-06,2,891.0,1782.0,Bengaluru,2024,8,6
O00543,C0101,P49,2024-02-14,1,229.0,229.0,Chennai,2024,2,14
O00544,C0053,P8,2024-03-22,1,925.0,925.0,Chennai,2024,3,22
O00545,C0220,P2,2024-03-19,1,806.0,806.0,Delhi,2024,3,19
O00546,C0472,P52,2024-07-05,1,229.0,229.0,Mumbai,2024,7,5
O00547,C0244,P4,2024-04-02,1,403.0,403.0,Pune,2024,4,2
O00548,C0290,P30,2024-12-29,2,849.0,1698.0,Delhi,2024,12,29
O00549,C0496,P52,2024-11-24,1,229.0,229.0,Pune,2024,11,24
O00550,C0080,P9,2024-01-02,1,973.0,973.0,Mumbai,2024,1,2
O00551,C0382,P13,2024-07-27,1,747.0,747.0,Chennai,2024,7,27
O00552,C0383,P14,2024-03-31,1,973.0,973.0,Bengaluru,2024,3,31
O00553,C0163,P42,2024-06-07,1,973.0,973.0,Ahmedabad,2024,6,7
O00554,C0411,P60,2024-03-21,1,276.0,276.0,Pune,2024,3,21
O00555,C0404,P55,2024-11-16,1,129.0,129.0,Mumbai,2024,11,16
O00556,C0355,P39,2024-05-16,1,973.0,973.0,Bengaluru,2024,5,16
O00557,C0044,P18,2024-10-15,2,764.0,1528.0,Pune,2024,10,15
O00558,C0224,P37,2024-09-07,2,1075.0,2150.0,Pune,2024,9,7
O00559,C0457,P1,2024-08-04,1,905.0,905.0,Mumbai,2024,8,4
O00560,C0164,P56,2024-05-21,1,165.0,165.0,Chennai,2024,5,21
O00561,C0028,P5,2024-04-06,1,755.0,755.0,Hyderabad,2024,4,6
O00562,C0211,P8,2024-03-30,2,925.0,1850.0,Pune,2024,3,30
O00563,C0296,P1,2024-03-31,2,905.0,1810.0,Chennai,2024,3,31
O00564,C0096,P15,2024-01-05,1,1572.0,1572.0,Pune,2024,1,5
O00565,C0069,P52,2024-07-14,2,229.0,458.0,Ahmedabad,2024,7,14
O00566,C0360,P50,2024-12-03,2,176.0,352.0,Delhi,2024,12,3
O00567,C0144,P5,2024-06-28,1,755.0,755.0,Ahmedabad,2024,6,28
O00568,C0230,P21,2024-05-07,1,466.0,466.0,Chennai,2024,5,7
O00569,C0170,P7,2024-11-03,2,811.0,1622.0,Chennai,2024,11,3
O00570,C0247,P33,2024-11-16,1,891.0,891.0,Pune,2024,11,16
O00571,C0474,P2,2024-05-22,1,806.0,806.0,Delhi,2024,5,22
O00572,C0018,P47,2024-11-11,1,176.0,176.0,Hyderabad,2024,11,11
O00573,C0110,P19,2024-07-31,1,891.0,891.0,Chennai,2024,7,31
O00574,C0228,P47,2024-07-23,1,176.0,176.0,Bengaluru,2024,7,23
O00575,C0243,P47,2024-03-29,1,176.0,176.0,Bengaluru,2024,3,29
O00576,C0020,P4,2024-05-01,1,403.0,403.0,Bengaluru,2024,5,1
O00577,C0154,P24,2024-09-16,1,755.0,755.0,Chennai,2024,9,16
O00578,C0068,P3,2024-04-10,1,1019.0,1019.0,Ahmedabad,2024,4,10
O00579,C0243,P61,2024-03-30,1,223.0,223.0,Bengaluru,2024,3,30
O00580,C0455,P14,2024-03-26,1,973.0,973.0,Bengaluru,2024,3,26
O00581,C0179,P46,2024-05-24,1,849.0,849.0,Mumbai,2024,5,24
O00582,C0120,P30,2024-12-20,1,849.0,849.0,Delhi,2024,12,20
O00583,C0394,P37,2024-07-31,1,1075.0,1075.0,Delhi,2024,7,31
O00584,C0242,P18,2024-04-11,1,764.0,764.0,Ahmedabad,2024,4,11
O00585,C0278,P11,2024-01-28,1,973.0,973.0,Delhi,2024,1,28
O00586,C0324,P42,2024-01-22,1,973.0,973.0,Delhi,2024,1,22
O00587,C0377,P37,2024-03-08,2,1075.0,2150.0,Pune,2024,3,8
O00588,C0110,P13,2024-03-05,1,747.0,747.0,Chennai,2024,3,5
O00589,C0217,P14,2024-02-06,1,973.0,973.0,Chennai,2024,2,6
O00590,C0234,P13,2024-05-05,1,747.0,747.0,Bengaluru,2024,5,5
O00591,C0150,P3,2024-03-04,1,1019.0,1019.0,Hyderabad,2024,3,4
O00592,C0342,P49,2024-12-01,1,229.0,229.0,Bengaluru,2024,12,1
O00593,C0095,P54,2024-01-27,1,235.0,235.0,Bengaluru,2024,1,27
O00594,C0421,P18,2024-06-05,2,764.0,1528.0,Chennai,2024,6,5
O00595,C0447,P3,2024-03-25,1,1019.0,1019.0,Bengaluru,2024,3,25
O00596,C0246,P30,2024-05-01,1,849.0,849.0,Ahmedabad,2024,5,1
O00597,C0098,P4,2024-08-22,1,403.0,403.0,Delhi,2024,8,22
O00598,C0437,P24,2024-11-30,1,755.0,755.0,Pune,2024,11,30
O00599,C0302,P15,2024-02-08,2,1572.0,3144.0,Bengaluru,2024,2,8
O00600,C0450,P54,2024-02-08,2,235.0,470.0,Hyderabad,2024,2,8
O00601,C0020,P44,2024-02-21,1,764.0,764.0,Bengaluru,2024,2,21
O00602,C0208,P47,2024-11-09,2,176.0,352.0,Mumbai,2024,11,9
O00603,C0247,P32,2024-08-02,1,871.0,871.0,Pune,2024,8,2
O00604,C0172,P4,2024-04-10,2,403.0,806.0,Delhi,2024,4,10
O00605,C0296,P54,2024-08-09,1,235.0,235.0,Chennai,2024,8,9
O00606,C0183,P45,2024-02-10,1,466.0,466.0,Hyderabad,2024,2,10
O00607,C0242,P8,2024-06-10,1,925.0,925.0,Ahmedabad,2024,6,10
O00608,C0343,P33,2024-01-29,1,891.0,891.0,Ahmedabad,2024,1,29
O00609,C0448,P21,2024-10-03,1,466.0,466.0,Ahmedabad,2024,10,3
O00610,C0197,P12,2024-05-19,1,849.0,849.0,Bengaluru,2024,5,19
O00611,C0001,P40,2024-09-16,1,891.0,891.0,Pune,2024,9,16
O00612,C0192,P45,2024-06-11,1,466.0,466.0,Delhi,2024,6,11
O00613,C0283,P51,2024-05-29,1,176.0,176.0,Ahmedabad,2024,5,29
O00614,C0221,P2,2024-04-04,2,806.0,1612.0,Mumbai,2024,4,4
O00615,C0134,P37,2024-07-30,2,1075.0,2150.0,Mumbai,2024,7,30
O00616,C0232,P33,2024-04-10,1,891.0,891.0,Delhi,2024,4,10
O00617,C0003,P31,2024-01-20,1,1019.0,1019.0,Mumbai,2024,1,20
O00618,C0307,P37,2024-07-07,1,1075.0,1075.0,Pune,2024,7,7
O00619,C0333,P53,2024-01-27,1,212.0,212.0,Mumbai,2024,1,27
O00620,C0322,P3,2024-07-25,2,1019.0,2038.0,Pune,2024,7,25
O00621,C0471,P47,2024-01-21,1,176.0,176.0,Delhi,2024,1,21
O00622,C0288,P28,2024-06-06,1,471.0,471.0,Hyderabad,2024,6,6
O00623,C0058,P47,2024-06-21,1,176.0,176.0,Chennai,2024,6,21
O00624,C0183,P40,2024-01-24,1,891.0,891.0,Hyderabad,2024,1,24
O00625,C0433,P40,2024-11-20,1,891.0,891.0,Bengaluru,2024,11,20
O00626,C0500,P24,2024-12-30,1,755.0,755.0,Ahmedabad,2024,12,30
O00627,C0307,P47,2024-05-08,2,176.0,352.0,Pune,2024,5,8
O00628,C0182,P26,2024-12-30,1,373.0,373.0,Mumbai,2024,12,30
O00629,C0494,P35,2024-02-14,1,849.0,849.0,Pune,2024,2,14
O00630,C0150,P21,2024-06-02,1,466.0,466.0,Hyderabad,2024,6,2
O00631,C0312,P8,2024-07-04,1,925.0,925.0,Hyderabad,2024,7,4
O00632,C0340,P22,2024-08-13,1,871.0,871.0,Pune,2024,8,13
O00633,C0319,P31,2024-07-07,1,1019.0,1019.0,Bengaluru,2024,7,7
O00634,C0073,P55,2024-05-22,1,129.0,129.0,Pune,2024,5,22
O00635,C0457,P47,2024-10-06,1,176.0,176.0,Mumbai,2024,10,6
O00636,C0296,P23,2024-01-30,1,891.0,891.0,Chennai,2024,1,30
O00637,C0302,P4,2024-11-19,2,403.0,806.0,Bengaluru,2024,11,19
O00638,C0366,P17,2024-07-24,1,849.0,849.0,Bengaluru,2024,7,24
O00639,C0383,P40,2024-02-17,1,891.0,891.0,Bengaluru,2024,2,17
O00640,C0356,P58,2024-11-15,2,165.0,330.0,Hyderabad,2024,11,15
O00641,C0408,P14,2024-10-13,2,973.0,1946.0,Delhi,2024,10,13
O00642,C0203,P49,2024-10-14,2,229.0,458.0,Bengaluru,2024,10,14
O00643,C0388,P46,2024-12-17,1,849.0,849.0,Mumbai,2024,12,17
O00644,C0268,P26,2024-07-30,1,373.0,373.0,Bengaluru,2024,7,30
O00645,C0243,P44,2024-04-27,1,764.0,764.0,Bengaluru,2024,4,27
O00646,C0382,P7,2024-09-28,1,811.0,811.0,Chennai,2024,9,28
O00647,C0192,P10,2024-04-26,1,1019.0,1019.0,Delhi,2024,4,26
O00648,C0179,P7,2024-09-05,2,811.0,1622.0,Mumbai,2024,9,5
O00649,C0267,P4,2024-05-24,1,403.0,403.0,Chennai,2024,5,24
O00650,C0020,P12,2024-06-10,2,849.0,1698.0,Bengaluru,2024,6,10
O00651,C0073,P36,2024-12-27,1,891.0,891.0,Pune,2024,12,27
O00652,C0208,P43,2024-03-05,1,806.0,806.0,Mumbai,2024,3,5
O00653,C0229,P27,2024-01-04,1,551.0,551.0,Ahmedabad,2024,1,4
O00654,C0073,P37,2024-05-11,1,1075.0,1075.0,Pune,2024,5,11
O00655,C0407,P31,2024-03-22,1,1019.0,1019.0,Mumbai,2024,3,22
O00656,C0499,P14,2024-08-24,2,973.0,1946.0,Ahmedabad,2024,8,24
O00657,C0244,P58,2024-11-03,1,165.0,165.0,Pune,2024,11,3
O00658,C0166,P11,2024-04-26,2,973.0,1946.0,Chennai,2024,4,26
O00659,C0401,P28,2024-05-28,1,471.0,471.0,Bengaluru,2024,5,28
O00660,C0296,P20,2024-09-27,2,820.0,1640.0,Chennai,2024,9,27
O00661,C0051,P41,2024-01-31,2,820.0,1640.0,Chennai,2024,1,31
O00662,C0398,P17,2024-05-06,2,849.0,1698.0,Ahmedabad,2024,5,6
O00663,C0120,P15,2024-03-02,1,1572.0,1572.0,Delhi,2024,3,2
O00664,C0323,P56,2024-10-14,1,165.0,165.0,Chennai,2024,10,14
O00665,C0022,P4,2024-11-25,1,403.0,403.0,Delhi,2024,11,25
O00666,C0312,P21,2024-09-28,1,466.0,466.0,Hyderabad,2024,9,28
O00667,C0298,P52,2024-10-30,1,229.0,229.0,Hyderabad,2024,10,30
O00668,C0048,P9,2024-11-29,1,973.0,973.0,Bengaluru,2024,11,29
O00669,C0205,P3,2024-08-31,1,1019.0,1019.0,Chennai,2024,8,31
O00670,C0487,P49,2024-02-26,1,229.0,229.0,Hyderabad,2024,2,26
O00671,C0215,P44,2024-08-02,2,764.0,1528.0,Pune,2024,8,2
O00672,C0143,P48,2024-08-09,1,235.0,235.0,Mumbai,2024,8,9
O00673,C0148,P47,2024-05-19,1,176.0,176.0,Bengaluru,2024,5,19
O00674,C0458,P3,2024-04-03,1,1019.0,1019.0,Mumbai,2024,4,3
O00675,C0080,P41,2024-06-22,1,820.0,820.0,Mumbai,2024,6,22
